id,confidence,score,title,publisher,url,description,reasons
r-1361,medium,4,Fishtank Learning — Grade 8 Geometry Unit (Measurement Focus),"Curated Collections & Enrichment (NRICH, Open Middle, Youcubed, Fishtank, CEMC)",https://www.fishtanklearning.org/curriculum/math/8th-grade/,"Free, complete Grade 8 geometry unit with detailed lessons on Pythagorean theorem applications and 3D measurement of various solids.",title_strong:unit; url_trailing_slash:/
r-2090,medium,4,Fishtank Learning — Grade 8 Unit: Solving One-Variable Equations,Online Platform,https://www.fishtanklearning.org/curriculum/math/8th-grade/solving-one-variable-equations/,"A complete unit with daily objectives, anticipated student thinking, problem sets (with answer keys), and pre/post assessments. Provides ready-to-teach lesson plans for the heart of Ontario C2.3.",title_strong:unit; url_trailing_slash:/
r-37,medium,4,Flip: Video Discussion Platform,Microsoft,https://www.flipgrid.com/,Students record and share short video responses to prompts. Builds oral communication skills and creates inclusive classroom discussions.,url_root:/; url_trailing_slash:/
r-1997,medium,4,Friday Math — Ontario Grade 9 (MPM1D / MTH1W) Expectations Index,"Problem-Based Learning, Enrichment, and Equity Resources",https://www.fridaymath.com/ontarioExpectations/grade%209.html,"Concise, searchable index of every Ontario Grade 9 mathematics expectation with cross-references to topics, sample questions, and worked examples — useful as a quick-lookup teacher reference and for mapping locally produced lessons to MTH1W expectations.",title_strong:index; many_expectations:n=4
r-66,medium,4,Genetics and Probability: Punnett Squares,National Human Genome Research Institute,https://www.genome.gov/genetics-glossary,Explore the connection between genetics and probability through Punnett square activities. Students learn how probability determines trait inheritance while practicing fraction and ratio calculations.,url_shallow:/genetics-glossary; desc_phrase:explore the
r-1758,medium,4,GeoGebra — IM Grade 7 Math (Equations Lessons Collection),"Interactive Platforms — Desmos, GeoGebra, PhET, Mathigon",https://www.geogebra.org/m/ktaesypj,"Curated GeoGebra Book of applets paired with each IM Grade 7 lesson, including hanger diagrams, balance-equation builders, and inequality number-line tools.",title_strong:collection; title_weak:lessons
r-1337,medium,4,GeoGebra — Math 8 Tasks Collection,Interactive Platforms & Virtual Manipulatives,https://www.geogebra.org/m/j4kvzxbr,"Free curated GeoGebra book of Grade 8 distance-learning activities covering transformations, the Pythagorean theorem, volumes, and angle relationships — with ready-to-assign interactive applets suitable for synchronous or asynchronous instruction.",title_strong:collection; many_expectations:n=4
r-1498,medium,4,GetSmarterAboutMoney.ca — Ontario Securities Commission,Canadian Financial Literacy Programs,https://www.getsmarteraboutmoney.ca/,"Ontario Securities Commission's public financial literacy site. Compound interest calculators, budgeting worksheets, and plain-language articles that Grade 8 teachers can readily adapt for class use or student research.",url_root:/; url_trailing_slash:/
r-2562,medium,4,Google Earth - Interactive 3D Mapping Tool,Google,https://earth.google.com/,"Google Earth provides an interactive, photorealistic digital version of our planet, allowing students to explore geographical features, landscapes, and ecosystems from above. Ideal for Earth and Space Systems and STEM skills development through visualization and exploration.",url_root:/; url_trailing_slash:/
r-1517,medium,4,Google Teachable Machine — AI/Machine Learning for Grade 7,App Development & Game Design Platforms,https://teachablemachine.withgoogle.com/,"Web tool that makes machine learning accessible to students; train computers to recognize images, sounds, and poses with no coding required; exportable models can be used in Scratch or other platforms for game/app creation.",url_root:/; url_trailing_slash:/
r-2312,medium,4,Grade 7 History Bundle (Strands A & B),Online Platform,https://www.2peasandadog.com/product/grade-7-history-bundle-new-france-british-north-america-and-conflict-1713-1850,"Complete 47-lesson bundle covering both Grade 7 history strands. Cross-curricular, engaging, and inquiry-based lessons aligned with Ontario 2023 curriculum standards.",title_strong:bundle; many_expectations:n=4
r-2310,medium,4,"Grade 7 History Unit 1: New France & British North America, 1713-1800",Online Platform,https://www.teacherspayteachers.com/Product/Grade-7-Unit-1-New-France-British-North-America-1713-1800-Ontario-History-3310572,"21 in-depth lessons covering social, political, economic, and legal changes in early Canadian history. Includes content knowledge instruction and investigation activities for deeper learning.",title_strong:unit; many_expectations:n=4
r-1362,medium,4,Grade 7 Ontario Math Measurement Unit (Complete),Teacher-Created Curriculum Resources (Teachers Pay Teachers),https://www.teacherspayteachers.com/Product/Grade-7-Ontario-Math-Unit-Metric-Measurement-Surface-Area-Volume-Circles-3629566,"Complete Grade 7 E2 Measurement unit with 14 detailed 3-part lessons, activities, assessments, and report card comments covering all Ontario 2020 curriculum expectations.",title_strong:unit; publisher_hint:teachers pay teachers
r-2233,medium,4,Grade 7 Science STEM Activities (2022 Ontario Curriculum),Online Platform,https://www.teacherspayteachers.com/Product/Grade-7-Science-STEM-Activities-NEW-2022-Ontario-Curriculum-10731335,"Comprehensive unit covering Grade 7 STEM Skills and Connections. Includes lesson plans, presentations, worksheets, and hands-on investigations aligned to 2022 Ontario curriculum. Focus on engineering design and scientific research processes.",title_strong:curriculum; title_weak:activities
r-1363,medium,4,"Grade 8 Ontario Measurement Unit (Circumference, Area, Surface Area, Volume)",Teacher-Created Curriculum Resources (Teachers Pay Teachers),https://www.teacherspayteachers.com/Product/Grade-8-Ontario-Measurement-Circumference-Area-of-a-Circle-Surface-Area-Volume-3611524,"Complete Grade 8 E2 Measurement curriculum covering circumference and area of circles, surface area and volume of prisms and cylinders, aligned to Ontario 2020 curriculum.",title_strong:unit; publisher_hint:teachers pay teachers
r-1936,medium,4,Historica Canada Education Portal,Heritage Organizations and Encyclopedias,http://education.historicacanada.ca/,"Historica Canada's central education portal with 300+ free learning tools including thematic education guides, classroom-ready Heritage Minutes, and historical thinking activities.",url_root:/; url_trailing_slash:/
r-1324,medium,4,"Illustrative Mathematics Grade 7 — ""Check Your Readiness"" & End-of-Unit Assessments",Diagnostic & Pre-Unit Assessment Tools,https://curriculum.illustrativemathematics.org/MS/teachers/2/narrative.html,"Each IM unit begins with a diagnostic ""Check Your Readiness"" and ends with a unit assessment (longer units also include a mid-unit check). Each item is tagged with the lesson it supports and guidance for responding to student misconceptions.",title_strong:unit; many_expectations:n=4
r-1233,medium,4,Indigenous Lesson Plans / Teaching Resources — Mathematics (Lakehead University Guide),Library Guides & Curated Directories,https://libguides.lakeheadu.ca/c.php?g=706710&p=5031546,Lakehead University's library guide to Indigenous lesson plans by subject. Valuable Northern Ontario perspective and connections to local First Nations — particularly useful for teachers serving northern communities.,title_weak:resources; url_shallow:/c.php; many_expectations:n=4
r-46,medium,4,Indigenous Peoples Atlas of Canada,Canadian Geographic,https://indigenouspeoplesatlasofcanada.ca/,"Interactive atlas featuring Indigenous perspectives on geography, history, and culture. Created by and for Indigenous peoples with educator resources.",url_root:/; url_trailing_slash:/
r-88,medium,4,Interactivate: Probability Explorations,Shodor Education Foundation,https://www.shodor.org/interactivate/activities/probability/,"Collection of Java-based probability applets including racing games, experimental vs theoretical comparisons, and Monte Carlo simulations adapted for middle school.",url_weak:/activities; url_trailing_slash:/; desc_phrase:collection of
r-2316,medium,4,Interactive History Simulations (HistorySimulation.com),Online Platform,https://historysimulation.com/,Interactive decision-making simulations where students experience historical challenges and scenarios. Highly engaging format for understanding cause-and-effect relationships in history.,url_root:/; url_trailing_slash:/
r-2030,medium,4,IOM Global Migration Data Portal,Global Settlement and Migration Data Tools,https://www.migrationdataportal.org/,"International Organization for Migration's single-window data portal with interactive maps, country profiles, and thematic dashboards (immigration, emigration, public opinion) suitable for student inquiry into migration patterns.",url_root:/; url_trailing_slash:/
r-1823,medium,4,"IXL — Mathématiques (Curriculum Ontario, version française)",French Online Practice and Learning Platforms,https://ca.ixl.com/standards/ontario/math,IXL's Ontario math curriculum alignment (some skills available in French via the platform's French interface). Provides thousands of practice skills tagged to Ontario expectations B-F for Grades 7 and 8.,title_strong:curriculum; many_expectations:n=5
r-1211,medium,4,IXL — Ontario Grade 7 Math: Financial Literacy Skills Practice,Assessment and Student Skill-Building Tools,https://www.ixl.com,"IXL's adaptive learning platform with Ontario Grade 7 aligned practice problems on financial literacy. Tracks student progress, provides hints, and adapts difficulty based on performance.",title_weak:practice; url_root:/
r-1888,medium,4,IXL — Ontario Grade 7 Science Curriculum,Ontario-Aligned Platforms,https://ca.ixl.com/standards/ontario/science/grade-7,"IXL's Ontario Grade 7 science skill plan with adaptive practice on ecosystems, energy flow, biotic/abiotic factors, and other Strand B topics. Subscription-based with diagnostic and progress tracking.",title_strong:curriculum; many_expectations:n=4
r-1496,medium,4,JA Canada Digital Campus,Canadian Financial Literacy Programs,https://www.jacampus.org/,"Junior Achievement Canada's free digital campus. Hosts the Grade 8 ""Dollars with Sense"" program plus dozens of self-directed modules on money management, budgeting, and decision-making — teacher-led or student-paced.",url_root:/; url_trailing_slash:/
